#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chrom5	130600000	130700000	0.545560	0.454440	27458	23655	21789	27098	0	0	100000
Chrom5	130700000	130800000	0.564890	0.435110	28023	21463	22048	28466	0	0	100000
Chrom5	130800000	130900000	0.571000	0.429000	28450	21690	21210	28650	0	0	100000
Chrom5	130900000	131000000	0.587060	0.412940	29210	21159	20135	29496	0	0	100000
Chrom5	131000000	131100000	0.604930	0.395070	29699	19538	19969	30794	0	0	100000
Chrom5	131100000	131200000	0.619910	0.380090	31535	19179	18830	30456	0	0	100000
Chrom5	131200000	131300000	0.581810	0.418190	29698	20995	20824	28483	0	0	100000
Chrom5	131300000	131400000	0.638020	0.361980	32232	18318	17880	31570	0	0	100000
Chrom5	131400000	131500000	0.609240	0.390760	31593	19655	19421	29331	0	0	100000
Chrom5	131500000	131600000	0.615350	0.384650	30454	18951	19514	31081	0	0	100000
Chrom5	131600000	131700000	0.628150	0.371850	30959	19237	17948	31856	0	0	100000
Chrom5	131700000	131800000	0.602940	0.397060	30079	19470	20236	30215	0	0	100000
Chrom5	131800000	131900000	0.616420	0.383580	29309	18688	19670	32333	0	0	100000
Chrom5	131900000	132000000	0.603140	0.396860	30330	19980	19706	29984	0	0	100000
Chrom5	132000000	132100000	0.602830	0.397170	30541	20227	19490	29742	0	0	100000
Chrom5	132100000	132200000	0.609960	0.390040	29939	19772	19232	31057	0	0	100000
Chrom5	132200000	132300000	0.604770	0.395230	30879	20209	19314	29598	0	0	100000
Chrom5	132300000	132400000	0.615120	0.384880	30748	18899	19589	30764	0	0	100000
Chrom5	132400000	132500000	0.619050	0.380950	31390	19025	19070	30515	0	0	100000
Chrom5	132500000	132600000	0.607210	0.392790	30017	19783	19496	30704	0	0	100000
Chrom5	132600000	132700000	0.624920	0.375080	32588	18756	18752	29904	0	0	100000
Chrom5	132700000	132800000	0.596610	0.403390	30675	20448	19891	28986	0	0	100000
Chrom5	132800000	132900000	0.583460	0.416540	29578	21028	20626	28768	0	0	100000
Chrom5	132900000	133000000	0.602920	0.397080	30947	19928	19780	29345	0	0	100000
Chrom5	133000000	133100000	0.610460	0.389540	31400	19902	19052	29646	0	0	100000
Chrom5	133100000	133200000	0.617410	0.382590	30665	18695	19564	31076	0	0	100000
Chrom5	133200000	133300000	0.602940	0.397060	29433	19958	19748	30861	0	0	100000
Chrom5	133300000	133400000	0.617220	0.382780	30778	19170	19108	30944	0	0	100000
Chrom5	133400000	133500000	0.610480	0.389520	30709	19270	19682	30339	0	0	100000
Chrom5	133500000	133600000	0.620210	0.379790	31262	18268	19711	30759	0	0	100000
Chrom5	133600000	133700000	0.636180	0.363820	32634	17616	18766	30984	0	0	100000
Chrom5	133700000	133800000	0.613380	0.386620	30319	19878	18784	31019	0	0	100000
Chrom5	133800000	133900000	0.603390	0.396610	30709	19888	19773	29630	0	0	100000
Chrom5	133900000	134000000	0.614030	0.385970	30054	18666	19931	31349	0	0	100000
Chrom5	134000000	134100000	0.622370	0.377630	29663	18429	19334	32574	0	0	100000
Chrom5	134100000	134200000	0.616710	0.383290	30849	19312	19017	30822	0	0	100000
Chrom5	134200000	134300000	0.612480	0.387520	30689	19365	19387	30559	0	0	100000
Chrom5	134300000	134400000	0.610720	0.389280	30119	19614	19314	30953	0	0	100000
Chrom5	134400000	134500000	0.615120	0.384880	30224	19153	19335	31288	0	0	100000
Chrom5	134500000	134600000	0.601070	0.398930	30587	19584	20309	29520	0	0	100000
Chrom5	134600000	134700000	0.577220	0.422780	29822	21088	21190	27900	0	0	100000
Chrom5	134700000	134800000	0.590060	0.409940	29211	20509	20485	29795	0	0	100000
Chrom5	134800000	134900000	0.630920	0.369080	31765	18559	18349	31327	0	0	100000
Chrom5	134900000	135000000	0.600020	0.399980	29098	19120	20878	30904	0	0	100000
Chrom5	135000000	135100000	0.619460	0.380540	29650	19310	18744	32296	0	0	100000
Chrom5	135100000	135200000	0.611510	0.388490	30816	18891	19958	30335	0	0	100000
Chrom5	135200000	135300000	0.601690	0.398310	30108	20402	19429	30061	0	0	100000
Chrom5	135300000	135400000	0.637830	0.362170	32033	18144	18073	31750	0	0	100000
Chrom5	135400000	135500000	0.617080	0.382920	30985	19156	19136	30723	0	0	100000
Chrom5	135500000	135600000	0.617040	0.382960	30946	18965	19331	30758	0	0	100000
Chrom5	135600000	135700000	0.620550	0.379450	31491	19206	18739	30564	0	0	100000
Chrom5	135700000	135800000	0.596630	0.403370	28798	20125	20212	30865	0	0	100000
Chrom5	135800000	135900000	0.617930	0.382070	31276	19207	19000	30517	0	0	100000
Chrom5	135900000	136000000	0.582110	0.417890	29115	20806	20983	29096	0	0	100000
Chrom5	136000000	136100000	0.615710	0.384290	31594	19648	18781	29977	0	0	100000
Chrom5	136100000	136200000	0.623020	0.376980	30950	19054	18644	31352	0	0	100000
Chrom5	136200000	136300000	0.602180	0.397820	29901	19659	20123	30317	0	0	100000
Chrom5	136300000	136400000	0.609170	0.390830	30955	19825	19258	29962	0	0	100000
Chrom5	136400000	136500000	0.630430	0.369570	31291	18365	18592	31752	0	0	100000
Chrom5	136500000	136600000	0.619760	0.380240	30528	19213	18811	31448	0	0	100000
Chrom5	136600000	136700000	0.623550	0.376450	30413	18805	18840	31942	0	0	100000
Chrom5	136700000	136800000	0.614120	0.385880	29998	19176	19412	31414	0	0	100000
Chrom5	136800000	136900000	0.613400	0.386600	32058	20035	18625	29282	0	0	100000
Chrom5	136900000	137000000	0.594910	0.405090	30096	19690	20819	29395	0	0	100000
Chrom5	137000000	137100000	0.598140	0.401860	28615	19673	20513	31199	0	0	100000
Chrom5	137100000	137200000	0.576940	0.423060	30034	20257	22049	27660	0	0	100000
Chrom5	137200000	137300000	0.597520	0.402480	30099	20348	19900	29653	0	0	100000
Chrom5	137300000	137400000	0.605130	0.394870	31048	19206	20281	29465	0	0	100000
Chrom5	137400000	137500000	0.623400	0.376600	31597	19002	18658	30743	0	0	100000
Chrom5	137500000	137600000	0.619470	0.380530	31510	19027	19026	30437	0	0	100000
Chrom5	137600000	137700000	0.563780	0.436220	26322	21834	21788	30056	0	0	100000
Chrom5	137700000	137800000	0.611500	0.388500	29005	18879	19971	32145	0	0	100000
Chrom5	137800000	137900000	0.595090	0.404910	30254	19720	20771	29255	0	0	100000
Chrom5	137900000	138000000	0.585740	0.414260	29261	21153	20273	29313	0	0	100000
Chrom5	138000000	138100000	0.630560	0.369440	30947	18613	18331	32109	0	0	100000
Chrom5	138100000	138200000	0.624150	0.375850	31385	18893	18692	31030	0	0	100000
Chrom5	138200000	138300000	0.621590	0.378410	29933	18895	18946	32226	0	0	100000
Chrom5	138300000	138400000	0.598860	0.401140	30436	20264	19850	29450	0	0	100000
Chrom5	138400000	138500000	0.607290	0.392710	30061	19643	19628	30668	0	0	100000
Chrom5	138500000	138600000	0.586570	0.413430	27222	20858	20485	31435	0	0	100000
Chrom5	138600000	138700000	0.577850	0.422150	28986	21881	20334	28799	0	0	100000
Chrom5	138700000	138800000	0.635200	0.364800	31982	18331	18149	31538	0	0	100000
Chrom5	138800000	138900000	0.586480	0.413520	29388	21263	20089	29260	0	0	100000
Chrom5	138900000	139000000	0.597980	0.402020	28899	19849	20353	30899	0	0	100000
Chrom5	139000000	139100000	0.597510	0.402490	30722	20050	20199	29029	0	0	100000
Chrom5	139100000	139200000	0.619460	0.380540	29723	19222	18832	32223	0	0	100000
Chrom5	139200000	139300000	0.621590	0.378410	30573	19509	18332	31586	0	0	100000
Chrom5	139300000	139400000	0.623720	0.376280	29915	18585	19043	32457	0	0	100000
Chrom5	139400000	139500000	0.594740	0.405260	30012	20015	20511	29462	0	0	100000
Chrom5	139500000	139600000	0.614560	0.385440	31564	18887	19657	29892	0	0	100000
Chrom5	139600000	139700000	0.617280	0.382720	30117	18669	19603	31611	0	0	100000
Chrom5	139700000	139800000	0.620780	0.379220	30836	19242	18680	31242	0	0	100000
Chrom5	139800000	139900000	0.628150	0.371850	31998	19267	17918	30817	0	0	100000
Chrom5	139900000	140000000	0.629000	0.371000	31672	18180	18920	31228	0	0	100000
Chrom5	140000000	140100000	0.632460	0.367540	32300	18141	18613	30946	0	0	100000
Chrom5	140100000	140200000	0.634420	0.365580	32269	18576	17982	31173	0	0	100000
Chrom5	140200000	140300000	0.618430	0.381570	31822	19067	19090	30021	0	0	100000
Chrom5	140300000	140400000	0.615710	0.384290	30409	19402	19027	31162	0	0	100000
Chrom5	140400000	140500000	0.597120	0.402880	30712	20228	20060	29000	0	0	100000
Chrom5	140500000	140600000	0.621670	0.378330	32134	19464	18369	30033	0	0	100000
Chrom5	140600000	140700000	0.605390	0.394610	30172	19706	19755	30367	0	0	100000
Chrom5	140700000	140800000	0.607810	0.392190	29366	19222	19997	31415	0	0	100000
Chrom5	140800000	140900000	0.621200	0.378800	32312	19266	18614	29808	0	0	100000
Chrom5	140900000	141000000	0.610230	0.389770	29500	19373	19604	31523	0	0	100000
Chrom5	141000000	141100000	0.586060	0.413940	29403	20477	20917	29203	0	0	100000
Chrom5	141100000	141194417	0.573032	0.426968	27494	20369	19944	26610	0	0	94417
Chrom6	0	100000	0.628460	0.371540	31867	18673	18481	30979	0	0	100000
Chrom6	100000	200000	0.632860	0.367140	29649	18407	18307	33637	0	0	100000
Chrom6	200000	300000	0.633670	0.366330	31677	18793	17840	31690	0	0	100000
Chrom6	300000	400000	0.622360	0.376640	28777	19408	18256	33459	100	0	100000
Chrom6	400000	500000	0.597040	0.402960	28646	19977	20319	31058	0	0	100000
Chrom6	500000	600000	0.597500	0.402500	29154	20645	19605	30596	0	0	100000
Chrom6	600000	700000	0.611820	0.388180	29431	19472	19346	31751	0	0	100000
Chrom6	700000	800000	0.616230	0.383770	30473	18613	19764	31150	0	0	100000
Chrom6	800000	900000	0.628560	0.371440	32494	18677	18467	30362	0	0	100000
Chrom6	900000	1000000	0.630320	0.369680	30693	18566	18402	32339	0	0	100000
Chrom6	1000000	1100000	0.600080	0.399920	30489	20300	19692	29519	0	0	100000
Chrom6	1100000	1200000	0.577970	0.422030	29548	21418	20785	28249	0	0	100000
Chrom6	1200000	1300000	0.629940	0.370060	31274	18310	18696	31720	0	0	100000
Chrom6	1300000	1400000	0.616470	0.383530	30476	19176	19177	31171	0	0	100000
Chrom6	1400000	1500000	0.597200	0.402800	29655	19575	20705	30065	0	0	100000
Chrom6	1500000	1600000	0.600550	0.399450	29893	20000	19945	30162	0	0	100000
Chrom6	1600000	1700000	0.604740	0.395260	29719	19819	19707	30755	0	0	100000
Chrom6	1700000	1800000	0.607000	0.393000	30689	20145	19155	30011	0	0	100000
Chrom6	1800000	1900000	0.626740	0.373260	30335	18800	18526	32339	0	0	100000
Chrom6	1900000	2000000	0.622340	0.377660	30952	18280	19486	31282	0	0	100000
Chrom6	2000000	2100000	0.630800	0.369200	31962	18667	18253	31118	0	0	100000
Chrom6	2100000	2200000	0.603440	0.396560	29348	19846	19810	30996	0	0	100000
Chrom6	2200000	2300000	0.632150	0.367850	31047	18162	18623	32168	0	0	100000
Chrom6	2300000	2400000	0.636200	0.363800	33382	18348	18032	30238	0	0	100000
Chrom6	2400000	2500000	0.625070	0.374930	30730	18854	18639	31777	0	0	100000
Chrom6	2500000	2600000	0.638970	0.361030	31344	17684	18419	32553	0	0	100000
Chrom6	2600000	2700000	0.642210	0.357790	32698	18055	17724	31523	0	0	100000
Chrom6	2700000	2800000	0.634710	0.365290	30476	17960	18569	32995	0	0	100000
Chrom6	2800000	2900000	0.590640	0.409360	29408	20543	20393	29656	0	0	100000
Chrom6	2900000	3000000	0.633680	0.366320	30127	18473	18159	33241	0	0	100000
Chrom6	3000000	3100000	0.572320	0.427680	28358	20834	21934	28874	0	0	100000
Chrom6	3100000	3200000	0.614590	0.385410	31064	19303	19238	30395	0	0	100000
Chrom6	3200000	3300000	0.572120	0.427880	27717	21611	21177	29495	0	0	100000
Chrom6	3300000	3400000	0.630260	0.369740	31943	18537	18437	31083	0	0	100000
Chrom6	3400000	3500000	0.635510	0.364490	32541	18362	18087	31010	0	0	100000
Chrom6	3500000	3600000	0.602700	0.397300	30382	20036	19694	29888	0	0	100000
Chrom6	3600000	3700000	0.618520	0.381480	30309	19032	19116	31543	0	0	100000
Chrom6	3700000	3800000	0.620980	0.379020	31403	18920	18982	30695	0	0	100000
Chrom6	3800000	3900000	0.631930	0.368070	30941	18222	18585	32252	0	0	100000
Chrom6	3900000	4000000	0.607980	0.392020	30983	19187	20015	29815	0	0	100000
Chrom6	4000000	4100000	0.616460	0.383540	30709	19492	18862	30937	0	0	100000
Chrom6	4100000	4200000	0.607220	0.392780	29526	18876	20402	31196	0	0	100000
Chrom6	4200000	4300000	0.635730	0.364270	31513	18075	18352	32060	0	0	100000
Chrom6	4300000	4400000	0.625480	0.374520	30566	18958	18494	31982	0	0	100000
Chrom6	4400000	4500000	0.587530	0.412470	29950	20690	20557	28803	0	0	100000
Chrom6	4500000	4600000	0.601490	0.398510	29453	19596	20255	30696	0	0	100000
Chrom6	4600000	4700000	0.584690	0.415310	29264	20541	20990	29205	0	0	100000
Chrom6	4700000	4800000	0.590850	0.408150	29732	20654	20161	29353	100	0	100000
Chrom6	4800000	4900000	0.576480	0.423520	29455	21007	21345	28193	0	0	100000
Chrom6	4900000	5000000	0.636110	0.363890	31413	18307	18082	32198	0	0	100000
Chrom6	5000000	5100000	0.617930	0.382070	30829	19347	18860	30964	0	0	100000
Chrom6	5100000	5200000	0.606360	0.393640	31008	19769	19595	29628	0	0	100000
Chrom6	5200000	5300000	0.619540	0.380460	31010	19166	18880	30944	0	0	100000
Chrom6	5300000	5400000	0.596620	0.403380	30867	20601	19737	28795	0	0	100000
Chrom6	5400000	5500000	0.561570	0.438430	27247	21249	22594	28910	0	0	100000
Chrom6	5500000	5600000	0.595710	0.404290	28945	20035	20394	30626	0	0	100000
Chrom6	5600000	5700000	0.634780	0.365220	31402	18301	18221	32076	0	0	100000
Chrom6	5700000	5800000	0.612260	0.387740	30927	19446	19328	30299	0	0	100000
Chrom6	5800000	5900000	0.608740	0.391260	30629	19889	19237	30245	0	0	100000
Chrom6	5900000	6000000	0.592460	0.407540	29606	20151	20603	29640	0	0	100000
Chrom6	6000000	6100000	0.584360	0.415640	29089	20524	21040	29347	0	0	100000
Chrom6	6100000	6200000	0.616760	0.383240	31260	18934	19390	30416	0	0	100000
Chrom6	6200000	6300000	0.598860	0.401140	30642	20501	19613	29244	0	0	100000
Chrom6	6300000	6400000	0.635720	0.364280	32603	17908	18520	30969	0	0	100000
Chrom6	6400000	6500000	0.638120	0.361880	33120	18680	17508	30692	0	0	100000
Chrom6	6500000	6600000	0.600790	0.399210	30860	19445	20476	29219	0	0	100000
Chrom6	6600000	6700000	0.611070	0.388930	29896	19797	19096	31211	0	0	100000
Chrom6	6700000	6800000	0.588500	0.411500	29509	21114	20036	29341	0	0	100000
Chrom6	6800000	6900000	0.577260	0.422740	28823	21062	21212	28903	0	0	100000
Chrom6	6900000	7000000	0.601730	0.398270	31188	20730	19097	28985	0	0	100000
Chrom6	7000000	7100000	0.607800	0.392200	30720	19982	19238	30060	0	0	100000
Chrom6	7100000	7200000	0.614630	0.385370	29599	19610	18927	31864	0	0	100000
Chrom6	7200000	7300000	0.590070	0.409930	29293	20860	20133	29714	0	0	100000
Chrom6	7300000	7400000	0.620920	0.379080	31520	18886	19022	30572	0	0	100000
Chrom6	7400000	7500000	0.605820	0.394180	29863	19475	19943	30719	0	0	100000
Chrom6	7500000	7600000	0.595990	0.404010	29835	19438	20963	29764	0	0	100000
Chrom6	7600000	7700000	0.589800	0.410200	28921	20923	20097	30059	0	0	100000
Chrom6	7700000	7800000	0.616380	0.383620	27136	20537	17825	34502	0	0	100000
Chrom6	7800000	7900000	0.594790	0.405210	30393	19698	20823	29086	0	0	100000
Chrom6	7900000	8000000	0.621040	0.378960	29977	18784	19112	32127	0	0	100000
Chrom6	8000000	8100000	0.580820	0.419180	28555	20953	20965	29527	0	0	100000
Chrom6	8100000	8200000	0.605200	0.394800	29424	19102	20378	31096	0	0	100000
Chrom6	8200000	8300000	0.596610	0.403390	29682	19706	20633	29979	0	0	100000
Chrom6	8300000	8400000	0.594070	0.405930	30431	20293	20300	28976	0	0	100000
Chrom6	8400000	8500000	0.611530	0.388470	31175	19797	19050	29978	0	0	100000
Chrom6	8500000	8600000	0.589370	0.410630	28944	20526	20537	29993	0	0	100000
Chrom6	8600000	8700000	0.610710	0.389290	29629	19094	19835	31442	0	0	100000
Chrom6	8700000	8800000	0.639310	0.360690	32447	17941	18128	31484	0	0	100000
Chrom6	8800000	8900000	0.600250	0.399750	30785	19457	20518	29240	0	0	100000
Chrom6	8900000	9000000	0.588270	0.411730	30267	19521	21652	28560	0	0	100000
Chrom6	9000000	9100000	0.580930	0.419070	29007	21179	20728	29086	0	0	100000
Chrom6	9100000	9200000	0.596980	0.403020	29937	19578	20724	29761	0	0	100000
Chrom6	9200000	9300000	0.598260	0.401740	30442	20697	19477	29384	0	0	100000
Chrom6	9300000	9400000	0.591620	0.408380	28693	20614	20224	30469	0	0	100000
Chrom6	9400000	9500000	0.607830	0.392170	29697	18792	20425	31086	0	0	100000
Chrom6	9500000	9600000	0.602670	0.397330	29532	19846	19887	30735	0	0	100000
Chrom6	9600000	9700000	0.581190	0.418810	28875	20557	21324	29244	0	0	100000
Chrom6	9700000	9800000	0.632440	0.367560	31429	18468	18288	31815	0	0	100000
Chrom6	9800000	9900000	0.607160	0.392840	29284	19510	19774	31432	0	0	100000
Chrom6	9900000	10000000	0.611200	0.388800	29763	19623	19257	31357	0	0	100000
Chrom6	10000000	10100000	0.588560	0.411440	28751	21110	20034	30105	0	0	100000
Chrom6	10100000	10200000	0.616290	0.383710	30019	19056	19315	31610	0	0	100000
Chrom6	10200000	10300000	0.642190	0.357810	31540	17009	18772	32679	0	0	100000
Chrom6	10300000	10400000	0.652510	0.347490	31927	17307	17442	33324	0	0	100000
Chrom6	10400000	10500000	0.639690	0.360310	31366	17774	18257	32603	0	0	100000
Chrom6	10500000	10600000	0.644210	0.355790	31910	17920	17659	32511	0	0	100000
Chrom6	10600000	10700000	0.606860	0.393140	30900	19269	20045	29786	0	0	100000
Chrom6	10700000	10800000	0.587960	0.412040	30424	20085	21119	28372	0	0	100000
Chrom6	10800000	10900000	0.617710	0.382290	30818	19956	18273	30953	0	0	100000
Chrom6	10900000	11000000	0.586700	0.413300	29521	21195	20135	29149	0	0	100000
Chrom6	11000000	11100000	0.616100	0.383900	30233	19015	19375	31377	0	0	100000
Chrom6	11100000	11200000	0.608990	0.391010	31418	19527	19574	29481	0	0	100000
Chrom6	11200000	11300000	0.564280	0.433720	29422	21322	22050	27006	200	0	100000
Chrom6	11300000	11400000	0.580530	0.419470	29460	21605	20342	28593	0	0	100000
Chrom6	11400000	11500000	0.610780	0.389220	30429	20361	18561	30649	0	0	100000
Chrom6	11500000	11600000	0.621490	0.378510	30125	19024	18827	32024	0	0	100000
Chrom6	11600000	11700000	0.631860	0.368140	29029	17990	18824	34157	0	0	100000
Chrom6	11700000	11800000	0.601070	0.398930	29406	19361	20532	30701	0	0	100000
Chrom6	11800000	11900000	0.594850	0.405150	29873	20397	20118	29612	0	0	100000
Chrom6	11900000	12000000	0.577980	0.422020	29159	21445	20757	28639	0	0	100000
Chrom6	12000000	12100000	0.608320	0.391680	30221	19074	20094	30611	0	0	100000
Chrom6	12100000	12200000	0.629420	0.370580	31414	18497	18561	31528	0	0	100000
Chrom6	12200000	12300000	0.625070	0.374930	30692	19243	18250	31815	0	0	100000
Chrom6	12300000	12400000	0.597560	0.402440	30704	20060	20184	29052	0	0	100000
Chrom6	12400000	12500000	0.612450	0.387550	31394	19770	18985	29851	0	0	100000
Chrom6	12500000	12600000	0.595870	0.404130	29666	19876	20537	29921	0	0	100000
Chrom6	12600000	12700000	0.631740	0.368260	32601	18716	18110	30573	0	0	100000
Chrom6	12700000	12800000	0.604060	0.395940	30373	19999	19595	30033	0	0	100000
Chrom6	12800000	12900000	0.597880	0.402120	29302	19737	20475	30486	0	0	100000
Chrom6	12900000	13000000	0.600780	0.399220	30192	19813	20109	29886	0	0	100000
Chrom6	13000000	13100000	0.623790	0.376210	30268	18823	18798	32111	0	0	100000
Chrom6	13100000	13200000	0.607200	0.392800	31149	20106	19174	29571	0	0	100000
Chrom6	13200000	13300000	0.599520	0.400480	30324	19967	20081	29628	0	0	100000
Chrom6	13300000	13400000	0.583490	0.416510	28275	19951	21700	30074	0	0	100000
Chrom6	13400000	13500000	0.603540	0.396460	30954	19948	19698	29400	0	0	100000
Chrom6	13500000	13600000	0.616010	0.383990	31188	18449	19950	30413	0	0	100000
Chrom6	13600000	13700000	0.619970	0.380030	31202	18911	19092	30795	0	0	100000
Chrom6	13700000	13800000	0.570490	0.429510	27879	20937	22014	29170	0	0	100000
Chrom6	13800000	13900000	0.592940	0.407060	29615	20087	20619	29679	0	0	100000
Chrom6	13900000	14000000	0.599930	0.400070	29566	20445	19562	30427	0	0	100000
Chrom6	14000000	14100000	0.577540	0.422460	28587	20349	21897	29167	0	0	100000
Chrom6	14100000	14200000	0.578800	0.421200	28884	21083	21037	28996	0	0	100000
Chrom6	14200000	14300000	0.587150	0.412850	28445	20550	20735	30270	0	0	100000
Chrom6	14300000	14400000	0.610390	0.389610	30367	19607	19354	30672	0	0	100000
Chrom6	14400000	14500000	0.629520	0.370480	30254	18641	18407	32698	0	0	100000
Chrom6	14500000	14600000	0.612700	0.387300	30071	19357	19373	31199	0	0	100000
Chrom6	14600000	14700000	0.608110	0.391890	28486	19576	19613	32325	0	0	100000
Chrom6	14700000	14800000	0.577150	0.422850	29385	21221	21064	28330	0	0	100000
Chrom6	14800000	14900000	0.590770	0.409230	29777	19966	20957	29300	0	0	100000
Chrom6	14900000	15000000	0.598640	0.401360	30744	20126	20010	29120	0	0	100000
Chrom6	15000000	15100000	0.613510	0.386490	31399	19261	19388	29952	0	0	100000
Chrom6	15100000	15200000	0.594710	0.405290	30103	20004	20525	29368	0	0	100000
Chrom6	15200000	15300000	0.619180	0.380820	29809	19136	18946	32109	0	0	100000
Chrom6	15300000	15400000	0.606040	0.393960	30294	19002	20394	30310	0	0	100000
Chrom6	15400000	15500000	0.611680	0.388320	29543	19065	19767	31625	0	0	100000
Chrom6	15500000	15600000	0.600210	0.399790	30100	20209	19770	29921	0	0	100000
Chrom6	15600000	15700000	0.627200	0.372800	32226	18549	18731	30494	0	0	100000
Chrom6	15700000	15800000	0.634940	0.365060	31253	18732	17774	32241	0	0	100000
Chrom6	15800000	15900000	0.596140	0.403860	30172	19735	20651	29442	0	0	100000
Chrom6	15900000	16000000	0.608150	0.391850	29869	19398	19787	30946	0	0	100000
Chrom6	16000000	16100000	0.592450	0.407550	29426	19817	20938	29819	0	0	100000
Chrom6	16100000	16200000	0.566760	0.433240	28206	21178	22146	28470	0	0	100000
Chrom6	16200000	16300000	0.606960	0.393040	30672	19812	19492	30024	0	0	100000
Chrom6	16300000	16400000	0.603020	0.396980	30226	19752	19946	30076	0	0	100000
Chrom6	16400000	16500000	0.602920	0.397080	29694	20123	19585	30598	0	0	100000
Chrom6	16500000	16600000	0.611350	0.388650	31313	19543	19322	29822	0	0	100000
Chrom6	16600000	16700000	0.606030	0.393970	30433	19046	20351	30170	0	0	100000
Chrom6	16700000	16800000	0.598230	0.401770	30459	20182	19995	29364	0	0	100000
Chrom6	16800000	16900000	0.616570	0.383430	30843	18859	19484	30814	0	0	100000
Chrom6	16900000	17000000	0.600800	0.399200	30155	19644	20276	29925	0	0	100000
Chrom6	17000000	17100000	0.601570	0.398430	29381	19476	20367	30776	0	0	100000
Chrom6	17100000	17200000	0.581100	0.418900	29314	20277	21613	28796	0	0	100000
Chrom6	17200000	17300000	0.601970	0.398030	30059	19904	19899	30138	0	0	100000
Chrom6	17300000	17400000	0.568320	0.431680	29111	22100	21068	27721	0	0	100000
Chrom6	17400000	17500000	0.609070	0.390930	30841	19440	19653	30066	0	0	100000
Chrom6	17500000	17600000	0.606090	0.393910	31142	19553	19838	29467	0	0	100000
Chrom6	17600000	17700000	0.588770	0.411230	29461	20422	20701	29416	0	0	100000
Chrom6	17700000	17800000	0.615900	0.384100	30670	19047	19363	30920	0	0	100000
Chrom6	17800000	17900000	0.585100	0.414900	28604	20447	21043	29906	0	0	100000
Chrom6	17900000	18000000	0.597780	0.402220	30991	20479	19743	28787	0	0	100000
Chrom6	18000000	18100000	0.603220	0.396780	29764	19389	20289	30558	0	0	100000
Chrom6	18100000	18200000	0.613620	0.386380	30398	18681	19957	30964	0	0	100000
Chrom6	18200000	18300000	0.600340	0.399660	30057	19541	20425	29977	0	0	100000
Chrom6	18300000	18400000	0.584300	0.415700	29481	21048	20522	28949	0	0	100000
Chrom6	18400000	18500000	0.602710	0.397290	30997	20350	19379	29274	0	0	100000
Chrom6	18500000	18600000	0.626300	0.373700	32298	19373	17997	30332	0	0	100000
Chrom6	18600000	18700000	0.619520	0.380480	30270	19070	18978	31682	0	0	100000
Chrom6	18700000	18800000	0.579560	0.420440	29017	20383	21661	28939	0	0	100000
Chrom6	18800000	18900000	0.608160	0.391840	30250	19517	19667	30566	0	0	100000
Chrom6	18900000	19000000	0.615920	0.384080	31312	18445	19963	30280	0	0	100000
Chrom6	19000000	19100000	0.604730	0.395270	30473	19079	20448	30000	0	0	100000
Chrom6	19100000	19200000	0.614680	0.385320	30052	18989	19543	31416	0	0	100000
Chrom6	19200000	19300000	0.580320	0.419680	29689	20960	21008	28343	0	0	100000
Chrom6	19300000	19400000	0.600920	0.399080	29634	20029	19879	30458	0	0	100000
Chrom6	19400000	19500000	0.598250	0.401750	29513	20289	19886	30312	0	0	100000
Chrom6	19500000	19600000	0.613270	0.386730	30178	18895	19778	31149	0	0	100000
Chrom6	19600000	19700000	0.630220	0.369780	30579	18235	18743	32443	0	0	100000
Chrom6	19700000	19800000	0.582570	0.417430	29485	21288	20455	28772	0	0	100000
Chrom6	19800000	19900000	0.618940	0.381060	30366	18166	19940	31528	0	0	100000
Chrom6	19900000	20000000	0.628620	0.371380	30657	18233	18905	32205	0	0	100000
Chrom6	20000000	20100000	0.607110	0.392890	29940	19288	20001	30771	0	0	100000
Chrom6	20100000	20200000	0.631850	0.368150	30809	18626	18189	32376	0	0	100000
Chrom6	20200000	20300000	0.622600	0.377400	31240	18804	18936	31020	0	0	100000
Chrom6	20300000	20400000	0.599100	0.400900	30123	20019	20071	29787	0	0	100000
Chrom6	20400000	20500000	0.606200	0.393800	31501	19742	19638	29119	0	0	100000
Chrom6	20500000	20600000	0.604790	0.395210	30528	20271	19250	29951	0	0	100000
Chrom6	20600000	20700000	0.606300	0.393700	29441	19728	19642	31189	0	0	100000
Chrom6	20700000	20800000	0.625340	0.374660	31988	18568	18898	30546	0	0	100000
Chrom6	20800000	20900000	0.611620	0.388380	30076	18901	19937	31086	0	0	100000
Chrom6	20900000	21000000	0.614580	0.385420	30661	18948	19594	30797	0	0	100000
Chrom6	21000000	21100000	0.605850	0.394150	30605	20188	19227	29980	0	0	100000
Chrom6	21100000	21200000	0.566150	0.433850	27879	22441	20944	28736	0	0	100000
Chrom6	21200000	21300000	0.612220	0.387780	29631	19205	19573	31591	0	0	100000
Chrom6	21300000	21400000	0.591700	0.408300	28931	21040	19790	30239	0	0	100000
Chrom6	21400000	21500000	0.596140	0.403860	30110	20441	19945	29504	0	0	100000
Chrom6	21500000	21600000	0.573830	0.426170	29359	21086	21531	28024	0	0	100000
Chrom6	21600000	21700000	0.604660	0.395340	29528	20216	19318	30938	0	0	100000
Chrom6	21700000	21800000	0.585560	0.414440	29269	19944	21500	29287	0	0	100000
