id,INFA,CAL,VEFN,VNG,RALA,RAST,COL,COLL,STAE,TUA,STATL,LABL,LABW,CLL,STAL,STAW,ANL,ANW,STIW,STYL,VFN,fl_nectarvolume_uL,FNSC,FL_MG_SUCROSE,EFNSC,S1U_bract,S1V_bract,S1B_bract,S1G_bract,S1R_bract,S5_bract,H4_bract,B3_petal,S1U_petal,S1V_petal,S1B_petal,S1Y_petal,S1R_petal,S5_petal,H4_petal,B3_labellum,S1B_labellum,S1Y_labellum,S1R_labellum,S5_labellum,S6_labellum,H3_labellum,H4_labellum,F1parent
21_049,39.75,4.9825,1,0,0,0,49.48,29.86,-2.58,16,9.68,57.28,28.88,5.76,54.7,9.7,6.64,3.34,2.98,44.16,39.51,19.755,31.875,6.33,4,0.00647028575229104,0.0123873079557894,0.100721506080197,0.555845764041716,0.345491146885971,88.6599858552171,1.0755572167748,0.804033570342131,0.0484744330527462,0.052009050246558,0.0430000802655565,0.373487144252871,0.470834515935457,96.6638921713107,0.691470344871278,0.690635984831264,0.0987256435857577,0.336287187417003,0.429573982436487,75.3284187404095,0.690635984831264,503,0.774400346911155,39
21_170,33,5.62,1,1,-,-,54.175,33,-6,16,9.675,61.2,27.9,4.9,55.2,10.025,6.725,2.925,3.15,44.05,42.8033333333333,21.4016666666667,30.8333333333333,7.24,-,0.0062443440898746,0.0120677668783041,0.0987857133897151,0.5504646745569,0.352919948206707,89.4005615321505,1.05989643294584,0.776333061523111,0.0508737932938516,0.0598579279650749,0.102061015436993,0.338625284998622,0.426937324826805,81.5960624183266,0.795279485608037,0.738517267942549,0.122285699003231,0.325267433535206,0.414494910626047,75.4217283210703,0.738517267942549,502,0.820961453624642,39
21_048,19.75,5.2275,1,1,36.2333333333333,8.06666666666667,44.25,27,-4.2,25,7.025,53.025,22.3,4.925,48.875,8.425,5.275,2.7,2.75,40.2,30.5833333333333,15.2916666666667,32.9166666666667,5.06,1.3,0.0132368756583,0.0233477291710903,0.143497894325117,0.485419635173423,0.366506948855146,92.7169556869279,1.04664143499862,0.722209430095852,0.0683241040804315,0.0723160245711557,0.0495287385083948,0.352725410142288,0.453026569651087,79.2449742092762,0.684103052276821,0.647228493293405,0.0943118241563105,0.334427500892147,0.422215212485445,65.2055424888129,0.647228493293405,505,0.797885221485103,39
21_172,0,3.27,1,1,91.8666666666667,8.8,44.2,28.84,-3.34,27,6.76,51.34,21.92,7.46,48.56,8.38,5.46,2.46,2.76,43.1,24.5083333333333,12.2541666666667,27.7916666666667,3.42,1,0.00733805372659939,0.0164613903318425,0.159751452146318,0.429025411298899,0.412072733638678,103.432486235093,0.953157778962488,0.917574618809322,0.0275286002710789,0.0306838151244773,0.040169073187697,0.381745740872062,0.489105974056498,110.448128478464,0.700008580229294,0.790112894230516,0.107825049934107,0.336550618943007,0.422001073613429,79.4509908712775,0.790112894230516,505,0.833681061696397,39
21_173,33.25,4.4325,1,1,94.65,10,46.65,30,-0.0499999999999999,16,10.375,54.325,23.525,4.775,54.275,9.575,5.225,3,2.925,42.225,42.425,21.2125,30,6.38,5.5,0.0024808485249717,0.00598868374961273,0.0806197567326041,0.473701433876098,0.45112127687932,112.871998622661,0.838606183377256,0.971472947900194,0.027956875993618,0.0288046368733895,0.0190139544404847,0.393197575461101,0.507694581712999,121.464741102314,0.660711323239576,0.809686775420091,0.0619846199900248,0.350363626428086,0.434331506079388,83.3056824484216,0.809686775420091,508,0.753160985086696,39
21_047,98,4.17,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23.8,11.9,24,2.86,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39
19_633,52,5.4,0,1,110.8,11.25,43.2,29.2,-1.525,26,7.925,52.125,26.675,7.225,50.6,9.625,6.85,2.925,2.975,37.525,30.35,15.175,25.625,3.88,1.1,0.00693400351789436,0.0130420587371488,0.0851138248508932,0.506001406498381,0.410099005938382,98.5141514658249,0.924437090628271,0.779404188837159,0.0445818751850459,0.0485994474389615,0.0568435998977374,0.360585076830912,0.433106815770959,77.3771642821028,0.791698580943755,0.874036997768823,0.0967072007022267,0.330753870139523,0.468850562117133,94.0872889888435,0.874036997768823,509,0.694270029700691,62
19_748,23,7.3,1,0,-,-,45.0766666666667,29.6666666666667,-2.46666666666667,26,5.33333333333333,53.2666666666667,25.1,4.3,50.8,8.7,7.5,2.7,3,36.4666666666667,38.59,19.295,34,6.56,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
19_751,36.5,4.2,1,1,6.35,1.15,42.65,28.125,-1.4,25,4.4,49.75,19.025,5.025,48.35,7.525,6.95,2.6,2.675,32.5,40.49,20.245,31.375,6.39,0.7,0.00796166469756608,0.01345225036342,0.0743096258362914,0.525641024390324,0.400450865006211,96.807686177722,0.937923494826881,0.969487427757046,0.0271732208299187,0.0284736488412958,0.0208283310135682,0.400522186893013,0.498115503086983,120.150961029572,0.682181407501128,0.875113114393425,0.0414919577409592,0.35517559877308,0.512075622003697,98.5801323273294,0.875113114393425,514,0.587079352892411,62
19_753,37.5,6.575,1,1,19.7,2.8,44.85,29.675,-0.875,23,5.375,52.7,23.05,6.5,51.825,8,6.65,2.875,3.275,38.925,28.75,14.375,32.25,4.45,1.2,0.00467628227743879,0.00991601134339314,0.0855287938022975,0.43418481839998,0.483319146811464,116.848765436857,0.762037837073553,0.953349098919322,0.0322813551529225,0.033544812785673,0.0188265304488875,0.402655536192025,0.512967474620359,116.320077386368,0.637362212108221,0.843205146072982,0.0502282160120444,0.361880052314976,0.45554600647345,99.3544534520735,0.843205146072982,508,0.685369003818223,62
19_755,60.6666666666667,3.995,1,1,32.4,5.3,45.85,29.6,-3.875,23,4.925,51.05,22.525,5.325,47.175,8.025,7.15,2.7,3.125,31,30.305,15.1525,28.6875,4.46,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
19_757,38,5.25,-,0,0,0,39.925,24.325,-2.175,20,5.15,50.825,22.85,6.6,48.65,8.9,7.35,2.875,3.1,33.925,20.9425,10.47125,32.375,3.4,0.6,0.0055429969377258,0.0122045622690056,0.0978971814095965,0.412575360460306,0.491487542104474,109.272064641895,0.741900632121562,0.938023267785022,0.0276300106201129,0.0308209846368272,0.0453715558249968,0.376736844010007,0.469353321891926,105.842121364002,0.744824505742007,0.872528230392761,0.0553535871533015,0.361916855343381,0.45766110163071,96.8238481248438,0.872528230392761,509,0.749375517104207,62
20_001,29.25,5.375,1,0,0.65,0,42.875,30.2,-1.95,26,5.3,49.5,23.6,7.65,47.55,8.125,6.375,2.975,3.025,36.125,26.445,13.2225,29.5,3.99,1.7,0.00686810188556228,0.0136533696787424,0.0993385230245166,0.451509432161844,0.450060018172691,106.411017403747,0.838695473598064,0.980869252414279,0.0269858704609267,0.0274850320072061,0.018356207851183,0.396814615867626,0.486494215075254,111.473370430284,0.708458816363467,0.9508537273586,0.035532391612774,0.374049889771381,0.48337119945943,110.561205965023,0.9508537273586,513,0.706095754543313,62
20_3,24,5.95,0,-,-,-,39.1,23.7,1.9,23,3.4,49.5,17.1,3.3,51.4,8.4,5.9,2.5,2.9,38.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
20_4,96.8,4.482,1,0,-,-,46.475,31.55,-2.875,17,6.825,56.775,25.375,6.025,53.9,9.925,7.075,2.875,3,45.15,30.37,15.185,27,4.1,1.1,0.00984223710239059,0.019155101497297,0.127203968737988,0.462055118271425,0.409316696423651,105.155115714719,0.936624639119298,0.86065372237991,0.0599554942450625,0.0639479637610133,0.0517573680064216,0.362404050774048,0.454698567752977,101.162489758681,0.70093027475063,0.749748414059251,0.0916680973208148,0.343868703093442,0.436749244912091,84.7258371046921,0.749748414059251,504,0.765781839731343,62
20_7,52.3333333333333,6.23333333333333,0,1,97.4,11.3,48.8,31.35,-1.7,18,5.05,55.375,22.15,3.05,53.675,8.2825,6.375,2.875,3.3,37.325,32.475,16.2375,26.625,4.34,0,0.0128992206364709,0.0238816949791583,0.16515402463505,0.496213279988897,0.334382127817614,82.0496242682273,1.1450435752863,0.888248800214765,0.0693595779589396,0.0872069629505285,0.156819667919056,0.304539361937758,0.369552637713555,73.9832589741329,0.932857538983432,0.885419342673609,0.163335088068165,0.305633556217051,0.395815835650324,82.1514411559085,0.885419342673609,499,0.911577444769828,62
20_9,41,5,1,0,0,0,44.825,28.05,-2.175,22,5.1,53.275,22.45,6.025,51.1,9.225,6.4,3,2.6,35.15,33.6333333333333,16.8166666666667,32,5.39,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
20_10,71.6666666666667,6.01333333333333,0,1,33.9,6.6,47.6,26.1,-3.3,24,5,57.4,17.7,5.6,54.1,7.7,7.1,3.5,3,42.6,30.648,15.324,21,3.35,0.5,0.00735435387633302,0.0143878288148238,0.120380837287803,0.488544202143425,0.39206271073984,93.8595469731995,0.980180091798027,0.898049273988776,0.0576683190076216,0.072622138033077,0.127577688527572,0.323080115357598,0.396440210869651,80.9566104477757,0.869084394044728,0.865520526744455,0.138690805991105,0.312557849169997,0.39873038126052,80.0518410202222,0.865520526744455,503,0.867720790493508,62
20_14,24.5,3.76,1,1,1.1,0.1,42.025,26.575,1.4,20,6.125,50.125,21.25,6.125,51.525,7.95,5.6,2.6,2.825,33.65,30.1675,15.08375,25.625,4.21,0.1,0.00198904893699467,0.00478771887924744,0.0580986953299288,0.439672710425293,0.507651923213033,116.629774194223,0.714605902934453,0.956383057696664,0.0387283847759851,0.039941453568243,0.021008282082878,0.393607334782458,0.494558903073651,114.681048634391,0.662679819250884,0.883606532517213,0.045759770402314,0.365035485984312,0.459681887338625,98.1210888786716,0.883606532517213,511,0.718252233853759,62
20_015,31.5,4.265,1,1,-,-,42.78,28.28,-4.58,12,6.18,53.42,22,8.16,48.76,9.24,7.02,3.02,3.28,40.76,32.558,16.279,24.2,4,0.9,0.0177833679270458,0.0310716720800608,0.15018755982953,0.385462047485233,0.454554303430156,94.4968442313532,0.808985125472718,0.885902163208284,0.0407680777562527,0.0476695176610411,0.0586781856396198,0.374771855194164,0.455909197572092,101.432054255176,0.74352378561276,0.705406682980249,0.0946975444705698,0.35131454200515,0.442027653311201,79.2093522866803,0.705406682980249,507,0.787591535086825,62
19_636,51.3333333333333,4.62,1,0,0,0,39.375,25.675,-1.225,28,3.1,46.25,16.3,3.925,45.025,7.575,5.75,3.2,3.05,36.05,23.1288888888889,11.5644444444444,35.1666666666667,4.03,2.6,0.00739018256687058,0.0126192618618059,0.0704109003625554,0.501531569096536,0.428785012533003,104.875058393106,0.875551692412914,0.945279056465714,0.0496204404899178,0.0511363902172365,0.0256113571085545,0.387081896004074,0.482569089909521,113.638431710797,0.662889538644876,0.851076937824071,0.0506704460625686,0.363173083970106,0.45764573381039,101.530709525163,0.851076937824071,508,0.694575826454586,62
20_016,57,5.1,0,0,-,-,44.4,28.65,-2.15,25,6.575,51.825,24.5,6.325,49.675,9.125,6.525,2.9,2.9,37.725,14.49,7.245,32.5,2.35,0,0.00617391168611801,0.0109922634827234,0.0702068854933028,0.542464788609056,0.389279743799558,93.4381923680611,0.964592795055619,0.872242543487492,0.0555369745511758,0.0574066217976675,0.0381874797444213,0.370057800401239,0.447128151291374,90.9234294040913,0.731071326767841,0.830592624895356,0.0648692732296925,0.352618933668421,0.440425000579536,88.2380289655413,0.830592624895356,507,0.763842847928589,62
20_018,37.4,4.93,1,0,0,0,41.2,26.65,-1.55,27,6.525,47.5,23.225,6.5,45.95,8.85,6.1,3.15,2.275,33.75,30.2366666666667,15.1183333333333,29.25,4.41,2.9,0.00581635706587469,0.0110213582004564,0.068789613199442,0.434467140324163,0.498429842205191,114.709699645989,0.724779731557405,0.857781422393335,0.0643902940011767,0.0659344797634424,0.0326592764331585,0.373753585258366,0.45430544743936,93.5130208737725,0.691376299078912,0.821147684603656,0.0568303928013622,0.34992090172111,0.438755828402304,86.6544267990985,0.821147684603656,509,0.722688395069985,62
20_21,47,3.2,0,1,-,-,51,30.8666666666667,-4.1,16,6.56666666666667,58.8333333333333,28.4333333333333,3,54.7333333333333,8.93333333333333,6.56666666666667,2.7,3.23333333333333,41.4333333333333,35.52,17.76,29,5.18,0,0.0167830916156968,0.0306190369453774,0.201635306979142,0.44348284256811,0.346681222552587,76.3674592253673,1.14475937864404,0.806613095960639,0.0731526888478744,0.0930978520474372,0.180595851393925,0.292538044074607,0.347898997842106,61.6045793395036,1.01129702727748,0.906781462621859,0.107555059783658,0.341398301253368,0.41266130383912,85.6246532544733,0.906781462621859,510,0.850146186781528,62
20_22,37.25,6.075,1,0,0,0,41.225,27.275,-1.65,25,4.45,49,24.25,4.85,47.35,9.95,6.5,3.2,2.725,34.65,62.7625,31.38125,30,9.38,1.5,0.00334613572145734,0.00649675250142283,0.0517588539096244,0.461877120568188,0.490497789811672,114.697020161234,0.746949551857148,0.943812662920153,0.0355692327476538,0.0368702583943321,0.0284113772240819,0.386656471758139,0.484106161822338,110.712449068059,0.69336153147147,0.921542536662763,0.0423812438554682,0.36379085788336,0.459927912986602,102.231122680289,0.921542536662763,511,0.701332749929976,62
20_23,42.6666666666667,4.93333333333333,1,0,0,0,44.775,26.825,-2.575,22,6.075,55.15,24.3,7.525,52.575,9.225,6.65,2.975,2.975,38.725,35.745,17.8725,34.375,6.2,0.2,0.00575821481640189,0.0103696413303125,0.0674289768965088,0.477232947325762,0.457631998190111,109.797033987773,0.811209723076347,0.965216840984532,0.0196867389224024,0.0200482623646395,0.0204065467456704,0.409698901520569,0.492792477076039,116.334483908257,0.709862122684953,0.929802702826715,0.0360542274464891,0.376347397808902,0.478759240795659,115.095109561448,0.929802702826715,511,0.66883975947815,62
20_24,49,4.2,0,0,-,-,42.3,26.8,-0.2,22,8.8,52.3,25.7,7.2,52.1,9,6.3,2.3,3.1,45.9,38.09,19.045,31.8333333333333,6.07,0.8,0.00539214866350361,0.0093032431722278,0.0924779950516351,0.532350165522253,0.378104168486708,86.4188687845042,1.00162006340695,0.929797162034888,0.0282240167809514,0.02997872272245,0.0327943782280807,0.383940709740028,0.468909710250453,100.941598981058,0.744548312033165,0.832027983044079,0.0979558898918191,0.334719313397504,0.412697187089259,79.889228149276,0.832027983044079,505,0.836363532872231,62
20_25,39,4.9,0,1,12.8,2.2,44.3333333333333,28.9333333333333,-1.53333333333333,22,6.13333333333333,54.4,19.3666666666667,5.76666666666667,52.8666666666667,8.43333333333333,6.4,2.8,2.56666666666667,36.1666666666667,59.38,29.69,30.375,9.03,0.2,0.0102600960976492,0.0161566421708864,0.104416547867006,0.477501412642468,0.416239962569498,91.0758664265183,0.912225292053872,0.936271795165365,0.0497836001534695,0.0512672511069261,0.0300938750175448,0.380338238172495,0.467519421147698,104.561821504806,0.696848521488011,0.838903857765084,0.0591653681063894,0.354137480976386,0.44013327692589,87.1425180814372,0.838903857765084,509,0.758131714419124,62
20_26,52.5,4.325,0,0,-,-,39.65,22.1,-1.25,19,5.5,49.55,20.1,3.6,48.3,8.2,5.75,3.15,2.45,33,26.905,13.4525,28.625,3.92,0.4,0.00427195075940473,0.0091951093824109,0.0977053534197752,0.493289732123334,0.413189279750527,103.768635761762,0.926884524425739,0.884215230566588,0.0418735350907868,0.0501608617978177,0.0806994472318934,0.35626832703573,0.440395248931861,92.7000303462174,0.780565348753762,0.855795372667512,0.080917863034667,0.350667814841483,0.441402166341455,91.3299198456675,0.855795372667512,508,0.785675898325275,62
19_637,19,4.9,0,0,2.7,0.1,43.7,29.9,-3.2,20,4.9,52.2,23.1,4.6,49,8.9,5.9,2.7,3.5,39.7,35.46,17.73,31.5,5.62,0,0.00624862612416443,0.0130026449917864,0.119721865692291,0.46848961453469,0.413721840299141,101.75264300025,0.9314216881156,0.891432310326681,0.0383184789037495,0.0466028745154682,0.075493792387859,0.361696743058062,0.441087132773311,92.6746601343793,0.786908579537162,0.804016809242833,0.096973293737824,0.339694779504356,0.423422273223882,80.1116445952419,0.804016809242833,509,0.797438929772856,62
20_27,49.6666666666667,3.90666666666667,1,0,0.001,0,41.225,27.05,-0.975,21,6.325,48.3,23.4,5.95,47.325,8.15,7.15,2.725,2.825,33.325,48.796,24.398,30.4,7.61,1.1,0.0108030000395186,0.0182295221027201,0.0916576644930517,0.452052884382652,0.453403740808746,106.602026975791,0.818653960145653,0.840270169769335,0.0692193157207128,0.070587202468828,0.0299927365336045,0.371971730204161,0.461118043978757,94.1142917014134,0.66297893050863,0.809448697491871,0.0491261228928094,0.349925374907259,0.443678617671082,87.4688636611823,0.809448697491871,510,0.673338168083091,62
20_28,57,5.22,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.04,20.52,29,5.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
20_30,83,6.43,-,1,-,-,48.775,30.125,-2.45,16,4.85,58.1,19.85,3.55,55.65,8.375,6.675,2.9,2.875,41.625,40.045,20.0225,35.375,7.07,0.4,0.00386105203574732,0.00825739773755324,0.105193184083325,0.476530980217504,0.422608812162287,101.214297356015,0.909184977473702,0.85398919756621,0.0441134568502878,0.0541187766551409,0.0927729761367556,0.351454865336984,0.416755237836256,80.4781253039806,0.837431939765141,0.811230878875923,0.0928991293779752,0.336586964310552,0.41171307825414,75.2155007712661,0.811230878875923,509,0.824178945321216,62
20_31,58.4,5.97,1,0,0,0,42.2,27.075,-1.325,20,5.175,52.075,23.05,4.525,50.75,8.125,7.775,2.85,2.925,40.275,30.4511111111111,15.2255555555556,29.6111111111111,4.54,1.4,0.00777188004642446,0.0188225305165498,0.189674800565526,0.408706308371151,0.401983233229843,105.58792190632,0.996827995550924,0.813504668718613,0.063688561466881,0.0789202867474451,0.125840423509811,0.327159854634911,0.399987467380664,76.4077078763563,0.841362738242076,0.835905836471986,0.170580157857126,0.310183914627042,0.385415104927588,76.4913936823246,0.835905836471986,500,0.954086326344014,62
20_034,52,6.75,1,1,57.35,2.45,39.35,25.1,-2.6,20,3.375,50.05,20.125,3.3,47.45,7.625,7.175,2.425,2.725,27.95,28.8775,14.43875,32.75,4.77,1.1,0.00470083823666013,0.0113406996121084,0.140812172040355,0.437103544128975,0.425548403926583,109.318666908074,0.914091351035419,0.935086677965847,0.0249720526829149,0.0283517115720418,0.0442954596038713,0.380236476964341,0.47398935168861,106.772270261275,0.740110675424892,0.862568600452817,0.104487653311095,0.33739148016749,0.427757272196118,89.2577632927477,0.862568600452817,505,0.818702074356472,62
20_35,51,6.6,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.09,21.045,28.75,6.26,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
20_38,50,6,1,1,75.9,10.6,42.9,26.8,-2.1,18,3.7,48.3,25.5,5.7,46.2,9.9,6.8,3,2.5,34.3,46.63,23.315,24.25,5.98,4.1,0.0105692265323149,0.019028571445399,0.118448231315088,0.426806612752666,0.452221347593156,109.770839644946,0.827524355532461,0.81987710926736,0.0597098693325679,0.0724018268922036,0.112931950908049,0.329342520210079,0.410097022917241,78.1677707741711,0.820719490475594,0.750070931399441,0.148089060398497,0.307379150816872,0.405773002558776,71.9092112169668,0.750070931399441,501,0.836710592162602,62
20_39,43,5.39,-,0,0,0,43.7,27.7,-1.325,14,5.6,50.2,22.025,6.925,48.875,9.025,7.1,2.925,3.1,40.075,37.24,18.62,33.6666666666667,6.05,3.2,0.00626685872365337,0.0147107938395815,0.132211969829211,0.427185750530028,0.442214146098541,111.859146007146,0.866004369670465,0.923898069810479,0.0498694994265999,0.051686338308799,0.0376088945160968,0.37372739977199,0.464717843890597,105.657074916339,0.703143270635046,0.78481805909394,0.0544285887748292,0.362694409788006,0.462969849714573,89.5753266066941,0.78481805909394,509,0.732648868238067,62
20_40,40.25,5.675,0,0,0,0,42.65,28.075,2.475,23,5.825,50.1,21.45,5.75,52.575,8.2,7.325,2.6,2.925,36.475,31.39,15.695,34,5.37,0.2,0.00867869968174701,0.0167617383154703,0.116084731593237,0.448147271882834,0.4351605636672,107.065999062763,0.87286001348188,0.862351530665647,0.0494949618491995,0.0610558792140123,0.0965296876163282,0.349854845617903,0.417676575955874,83.0736660035363,0.822073190359784,0.856999935144036,0.0828049499585852,0.357642565824476,0.445458010444219,90.9316767897158,0.856999935144036,512,0.782641004564881,62
20_41,41,5.2425,1,1,5.3,0.1,42.6,25.85,-0.9,21,6.825,50.575,19.025,6.725,49.675,8,6.5,3.05,2.65,33.5,29.39625,14.698125,32,4.76,1.3,0.0113097551586934,0.0153946646629575,0.0982489376435507,0.453259410972015,0.444918684702208,89.5220761522409,0.839122236330046,0.854200664839323,0.0469322222816504,0.0480047075045097,0.0260955097576493,0.391657563495172,0.475163635037273,97.3296927082924,0.685186007746829,0.863037840744367,0.0505062793996509,0.363790076194877,0.456797038769679,95.7593409317976,0.863037840744367,510,0.731121132188573,62
20_44,111,4.615,1,1,-,-,51.66,32.64,-2.46,25,9.02,58.36,29.62,8.32,55.9,10,7.42,2.72,3.26,45.9,22.73,11.365,36.2,4.2,3.4,0.00920286639928052,0.0173529572008654,0.126457151346808,0.473628862101427,0.399035692107694,98.0903951678684,0.963552690926462,0.964220285172353,0.0239865175366969,0.0246747431735948,0.0168853885909081,0.40612152090753,0.504588005873843,118.356300485376,0.675316352292581,0.806070422558672,0.0601081136117927,0.347105189627841,0.437653442289787,85.6961962481049,0.806070422558672,508,0.717570091520765,62
21_021,0,5,1,0,-,-,44.6,27.875,-1.975,22,7.1,50.45,24.875,5.9,48.475,9.75,7.325,3.05,3.1,39.225,23.3,11.65,31,3.61,10,0.00630859964273861,0.010759107913802,0.0536942649191137,0.513314917668665,0.434561142984326,102.149208312893,0.859194392028682,0.934506863358575,0.0486770329610951,0.0498892389626504,0.0275191023482695,0.382778596389388,0.485418658539627,114.57017462616,0.658628198698333,0.732657713039566,0.0617857269615555,0.352664026792249,0.443975132884244,81.0375414061095,0.732657713039566,507,0.732324875700355,62
19_639,40.6666666666667,6.82,-,1,-,-,46.775,29.2,-2.025,20,4.625,55.15,18.25,5.15,53.125,7.175,6.825,2.775,2.95,40.725,39.6788888888889,19.8394444444444,33.3333333333333,6.63,3.4,0.00723697878355825,0.0146853232468501,0.106169136096062,0.467918596009728,0.426811832034573,107.140982977096,0.892797729837515,0.950022477733722,0.0432514266205013,0.0444105363523559,0.0277070625691489,0.385746079667854,0.481681759140208,112.370310537285,0.680247198831064,0.871563449396395,0.0587542922255058,0.36142722479174,0.460350286570576,97.6288292308778,0.871563449396395,509,0.74946396633859,62
21_018,64.4,6.978,1,0,-,-,48.45,29.275,-0.675,27,6.7,55.05,28.525,7.35,54.375,9.7,-,2.525,2.8,34.075,25.4675,12.73375,33.125,4.26,4.9,0.00838479645048912,0.01471512971397,0.100040493959045,0.504170872480789,0.395810339489662,97.0148885675239,0.959665416687935,0.937606549030448,0.0458851132226506,0.0473583104975662,0.0398406970387951,0.375370691548522,0.466971537586738,108.615903360446,0.707104514096472,0.851546018516434,0.05819749122755,0.358443982095575,0.443133661283858,92.2189884797961,0.851546018516434,509,0.733223588812828,62
20_050,72,5.64333333333333,1,1,-,-,46.2333333333333,29.5833333333333,-4.98333333333333,16,7.28333333333333,55.1833333333333,23.9333333333333,5.65,50.2,9.51666666666667,6.45,2.65,3.13333333333333,43.45,49.998,24.999,30,7.57,5.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62
20_54,61.2,6.39,0,1,46.2,8,41.505,26.5,-0.15,34,6.25,49.85,23.925,5.1,49.7,8.925,7.675,2.625,-,35.5,25.8385714285714,12.9192857142857,29.3571428571429,3.83,3,0.014338413977232,0.0238909857701811,0.132999862084218,0.486067914594207,0.375074417775992,86.4628634483653,1.01784567187699,0.61356583359054,0.0626839442666205,0.0729937449393576,0.0985840005887395,0.331844657953212,0.398870456297304,54.8386126697289,0.842031130277852,0.770084285278019,0.146281340056293,0.304534905021077,0.401837637975185,72.1154571233311,0.770084285278019,501,0.853491061752112,62
20_55,42,4.8,0,1,10.75,1,41.8,26.75,-3.525,18,3.9,51.3,22.075,5.375,47.775,8.7,7.075,3.325,2.925,35.425,33.95,16.975,27.25,4.85,1.2,0.00484778499229761,0.0103974096092061,0.0879684889977028,0.449286583617945,0.46560339482613,115.107968014654,0.802324289574988,0.951829549371032,0.0316744785951533,0.0399537649027222,0.0747060886213188,0.367810577982281,0.449708403120224,103.193412802322,0.780842418413071,0.829591783113946,0.0596564593972877,0.365357560571203,0.460411126500014,92.3681005139076,0.829591783113946,512,0.733233630117824,62
20_56,43,3.3,1,1,6.9,0.1,40.1,25.2666666666667,5.55111512312578e-17,14,6.06666666666667,47.0666666666667,18.6333333333333,5.56666666666667,47.0666666666667,8.2,5.53333333333333,2.93333333333333,2.4,35,45.745,22.8725,23.25,5.5,0.3,0.00408141353793494,0.00947129959606226,0.0886077239253159,0.435782388091068,0.479140141090855,118.327419600173,0.774824368221324,0.896777384784737,0.0464175685547857,0.0481894279356702,0.0325434208923917,0.377593320791249,0.473747599205899,102.725747495564,0.690945124941936,0.864626042529798,0.0512344349081734,0.36687043648952,0.462488751477879,97.5890902614441,0.864626042529798,510,0.740851907421624,62
19_640,69.25,5.175,0,1,-,-,49.15,29.55,-2.775,17,6.025,54.475,25.85,8.2,51.7,9.15,7.15,3.05,3.125,35.825,24.4975,12.24875,34.25,4.24,0.1,0.00782860564761035,0.0137567285132617,0.101626429123291,0.492919098551974,0.405902744452779,96.4313123763647,0.937156410846684,0.881188154884727,0.0707998581226154,0.0730038436226111,0.0549839386509797,0.356182326145414,0.4449044297313,100.922596625804,0.696533251278997,0.807735917584021,0.0781354036891377,0.338682237536167,0.470411945256679,88.778788203472,0.807735917584021,507,0.656018909408688,62
20_59,94.5,4.7475,1,1,-,-,43.55,27.25,-3.025,30,6.925,52.425,26.1,8.075,49.4,9.475,7.45,2.8,2.475,40.5,55.07,27.535,30.6666666666667,8.43,7.3,0.00853715899105932,0.0170917117721179,0.130456020283792,0.454183855893763,0.415060787827992,104.658788791849,0.927644426974,0.827172729055506,0.0324698485460446,0.0368992654998228,0.0392399080913084,0.38923162706589,0.474916390144659,96.5839298783175,0.719379484306761,0.746777366991693,0.120587902650852,0.324034942740524,0.405404480535901,73.5831796518623,0.746777366991693,504,0.812889431458553,62
20_60,51.25,4.525,1,1,75.45,8.1,41.2,27.4333333333333,-0.233333333333333,22,5.93333333333333,48.6,25.4333333333333,6.46666666666667,48.3666666666667,9.1,6.9,3.16666666666667,2.93333333333333,36.8333333333333,29.315,14.6575,23.25,3.26,1.9,0.011246337347044,0.0234124038655258,0.169561237613281,0.422430513937449,0.404842902256853,101.106885461066,0.969834419509438,0.897530118413596,0.0421246315837762,0.0509999865085607,0.0825280992667046,0.355221216725252,0.441766382553831,95.5832165509946,0.776544505045389,0.758850068049626,0.110875772086654,0.332446316187842,0.415848019554707,74.6586437689077,0.758850068049626,507,0.818261347556,62
20_62,39,4.90666666666667,1,0,0,0,42.25,26.55,-0.775,21,5.05,49.175,22.625,5.2,48.4,9.425,6.45,3.35,2.925,37.675,38.376,19.188,31.9,6.29,2.2,0.00710099933027951,0.0142066100973204,0.105646261281676,0.46321306543307,0.432342637770677,111.931208996649,0.878890432249173,0.88887181294502,0.0294721842979744,0.0338154802481203,0.0520239487454914,0.377543597030557,0.471770001538398,103.828119677599,0.733971432127803,0.773218573593566,0.0717281505167563,0.350478156170737,0.443706571963937,84.5286486623357,0.773218573593566,507,0.751582363716513,62
